Thumb1,Index1,Middle1,Ring1,Pinky1,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Letter
512.0,428.0,642.0,616.0,616.0,0.07,-1.01,-0.06,8.12,-58.41,-11.78,-5.0,-21.0,-32.0,5
642.0,625.0,619.0,573.0,618.0,0.18,-0.93,0.32,-0.61,23.44,-8.24,0.0,-40.0,31.0,2
502.0,641.0,462.0,365.0,490.0,0.14,-1.03,0.38,-27.04,41.93,2.56,-1.0,-54.0,26.0,3
462.0,641.0,643.0,613.0,617.0,0.14,-0.99,-0.06,5.07,-27.04,-2.01,-22.0,-11.0,13.0,1
434.0,642.0,641.0,614.0,619.0,0.33,-0.97,0.12,2.75,-7.63,-0.24,-10.0,-58.0,10.0,1
551.0,641.0,641.0,391.0,460.0,-0.15,-0.99,0.19,18.25,9.95,-20.14,-11.0,-20.0,35.0,9
463.0,367.0,425.0,413.0,617.0,0.2,-0.99,0.04,1.65,-1.65,0.06,-20.0,-2.0,20.0,8
586.0,644.0,485.0,434.0,606.0,0.13,-1.0,0.01,-1.89,-3.11,-0.43,-10.0,-41.0,27.0,3
472.0,641.0,490.0,400.0,549.0,-0.67,-0.53,0.51,14.22,6.53,-2.87,-6.0,-12.0,32.0,6
570.0,642.0,517.0,368.0,502.0,-0.77,-0.6,0.27,28.02,24.11,-15.81,-6.0,2.0,-18.0,6
492.0,642.0,440.0,402.0,578.0,0.11,-1.02,-0.06,8.0,0.92,0.12,-16.0,-11.0,-25.0,3
501.0,642.0,459.0,368.0,476.0,-0.13,-0.98,-0.43,11.29,29.54,-1.53,-10.0,-56.0,-12.0,3
529.0,642.0,642.0,418.0,616.0,-0.8,-0.54,0.2,25.45,21.0,-6.77,25.0,34.0,18.0,7
463.0,381.0,439.0,414.0,618.0,0.37,-0.96,-0.05,-3.66,-7.14,6.29,-2.0,-47.0,-31.0,8
460.0,642.0,642.0,616.0,617.0,0.25,-0.98,-0.08,-10.86,47.42,1.65,-21.0,0.0,0.0,1
561.0,556.0,545.0,512.0,615.0,-0.05,-0.95,0.27,-0.61,17.09,7.14,-7.0,-20.0,38.0,2
567.0,642.0,497.0,356.0,483.0,-0.78,-0.6,0.11,28.08,9.34,0.49,20.0,31.0,-9.0,6
470.0,375.0,422.0,385.0,617.0,0.36,-0.93,-0.1,12.51,-24.29,-6.71,-1.0,-32.0,-32.0,8
518.0,640.0,641.0,412.0,616.0,-0.78,-0.5,0.26,-36.5,-22.34,11.78,26.0,34.0,0.0,7
539.0,643.0,642.0,395.0,476.0,-0.01,-1.03,0.02,-8.85,31.43,-8.18,-11.0,-48.0,6.0,9
488.0,406.0,455.0,406.0,617.0,0.26,-0.93,-0.29,20.14,-52.49,-22.09,-19.0,-4.0,-9.0,8
420.0,349.0,451.0,337.0,440.0,0.24,-0.94,0.22,23.93,-24.66,-5.07,-11.0,-15.0,35.0,4
408.0,341.0,443.0,331.0,434.0,0.18,-0.98,0.19,-5.55,85.27,3.91,-10.0,-38.0,31.0,4
456.0,301.0,361.0,364.0,588.0,0.25,-1.0,-0.02,-13.67,42.11,-2.38,-6.0,-20.0,-30.0,4
607.0,643.0,640.0,384.0,510.0,0.13,-1.02,-0.04,-0.61,-3.05,-0.92,-16.0,-10.0,-22.0,9
385.0,331.0,398.0,313.0,419.0,0.14,-0.99,-0.04,4.7,-0.98,1.83,-17.0,-7.0,-6.0,4
502.0,414.0,450.0,402.0,614.0,0.39,-0.93,-0.17,-13.92,31.68,10.86,-9.0,-42.0,17.0,8
418.0,349.0,450.0,339.0,438.0,0.32,-0.91,0.33,23.13,-26.98,-8.48,-8.0,-25.0,36.0,4
519.0,302.0,444.0,345.0,616.0,0.26,-0.94,-0.17,2.93,-10.93,-4.52,-18.0,-8.0,0.0,8
526.0,427.0,641.0,616.0,616.0,0.15,-0.99,-0.08,-5.62,-1.28,2.5,-4.0,-35.0,-30.0,5
642.0,609.0,595.0,553.0,616.0,0.14,-0.92,0.35,-4.09,15.75,-8.48,-11.0,-53.0,3.0,2
609.0,316.0,366.0,307.0,387.0,0.22,-0.98,0.01,-3.66,28.32,0.49,-8.0,-54.0,-3.0,0
591.0,640.0,351.0,280.0,389.0,-0.14,-0.76,0.71,-4.82,-9.4,1.89,13.0,-29.0,48.0,6
643.0,622.0,622.0,578.0,617.0,0.14,-0.99,0.2,9.83,-50.9,11.17,-5.0,-24.0,33.0,2
452.0,297.0,368.0,370.0,608.0,0.22,-0.96,-0.1,-8.24,44.68,8.06,-15.0,-17.0,18.0,4
476.0,642.0,642.0,616.0,616.0,0.15,-1.0,-0.14,1.95,-9.22,-11.54,-9.0,-52.0,-21.0,1
638.0,302.0,370.0,306.0,412.0,0.15,-0.97,-0.2,8.36,15.93,3.42,-5.0,-25.0,-36.0,0
508.0,343.0,447.0,334.0,465.0,0.19,-0.94,-0.13,-6.71,51.51,1.83,-18.0,-15.0,17.0,0
537.0,473.0,643.0,616.0,617.0,0.19,-1.01,0.13,-1.34,2.99,2.08,-16.0,-50.0,-22.0,5
492.0,642.0,435.0,345.0,457.0,0.01,-1.02,-0.24,10.5,-40.28,-4.03,-11.0,-7.0,-32.0,3
464.0,312.0,367.0,376.0,617.0,0.21,-1.0,0.02,-22.89,66.65,17.46,-10.0,-15.0,32.0,4
432.0,640.0,641.0,613.0,617.0,-0.08,-1.0,0.02,0.79,19.84,-2.38,-12.0,10.0,6.0,1
584.0,640.0,474.0,422.0,604.0,0.11,-0.98,0.14,1.95,-1.77,-3.05,-11.0,-4.0,21.0,3
592.0,642.0,642.0,335.0,462.0,-0.96,-0.1,0.28,-25.21,-2.44,14.04,43.0,14.0,28.0,7
564.0,641.0,350.0,375.0,521.0,-0.04,-0.98,0.24,-8.06,-16.91,1.95,-4.0,2.0,29.0,3
483.0,642.0,432.0,343.0,451.0,-0.09,-0.97,-0.09,-1.95,-61.46,11.54,-14.0,12.0,-11.0,3
467.0,381.0,424.0,392.0,617.0,0.15,-0.95,-0.24,-4.27,36.5,6.1,-17.0,-41.0,19.0,8
423.0,643.0,641.0,382.0,474.0,-0.82,-0.5,0.15,21.67,13.0,-5.31,2.0,7.0,32.0,7
576.0,478.0,642.0,615.0,617.0,0.18,-0.98,0.08,3.72,-6.47,-6.23,-9.0,-15.0,31.0,5
559.0,643.0,641.0,401.0,544.0,0.25,-0.96,0.23,-4.58,41.87,-24.17,-11.0,-4.0,23.0,9
467.0,643.0,641.0,614.0,617.0,0.13,-1.0,-0.15,-1.53,-25.88,-12.57,-21.0,-3.0,9.0,1
532.0,421.0,643.0,615.0,616.0,0.27,-0.96,-0.13,12.88,-33.51,-9.46,-11.0,-44.0,14.0,5
576.0,643.0,478.0,430.0,603.0,0.16,-0.98,-0.06,-3.78,-21.67,-7.39,-7.0,-57.0,-8.0,3
462.0,311.0,365.0,374.0,615.0,0.14,-0.99,0.05,3.6,-41.56,1.89,-12.0,-30.0,31.0,4
636.0,642.0,642.0,400.0,553.0,0.13,-0.98,0.08,-11.78,-14.4,-1.34,-5.0,-38.0,30.0,9
505.0,282.0,416.0,334.0,617.0,0.15,-0.96,-0.23,-0.79,1.77,0.06,-15.0,-3.0,-9.0,8
525.0,642.0,641.0,421.0,617.0,-0.88,-0.45,0.26,-31.43,-32.17,5.31,36.0,41.0,22.0,7
575.0,470.0,644.0,615.0,618.0,0.17,-1.02,0.15,-7.39,58.04,3.48,-2.0,-52.0,19.0,5
457.0,300.0,363.0,365.0,582.0,0.38,-0.94,0.07,-14.22,38.94,-12.76,-4.0,-37.0,-32.0,4
548.0,639.0,643.0,389.0,453.0,0.11,-0.96,0.17,8.3,-28.32,2.01,-11.0,-41.0,25.0,9
612.0,643.0,642.0,377.0,478.0,-0.01,-1.01,-0.19,-2.87,57.07,9.03,-12.0,-40.0,15.0,9
535.0,642.0,641.0,401.0,545.0,-0.06,-1.0,0.06,1.46,25.7,-8.24,-13.0,-42.0,2.0,9
382.0,640.0,641.0,614.0,616.0,0.23,-1.0,0.24,6.84,-42.42,18.01,-7.0,-57.0,-7.0,1
568.0,643.0,643.0,344.0,471.0,-0.97,-0.16,0.28,11.72,-3.85,8.85,15.0,3.0,44.0,7
447.0,640.0,639.0,614.0,616.0,0.1,-1.04,0.04,6.71,-24.11,-3.97,-17.0,-43.0,-29.0,1
440.0,349.0,443.0,331.0,434.0,0.31,-0.95,-0.02,0.37,-2.38,-1.46,-6.0,-41.0,-28.0,4
474.0,399.0,642.0,612.0,618.0,0.24,-0.99,0.06,4.27,-9.95,4.15,-5.0,-51.0,-14.0,5
541.0,463.0,484.0,493.0,617.0,0.05,-0.97,0.21,-1.1,8.73,-2.99,-16.0,0.0,0.0,2
425.0,376.0,433.0,383.0,617.0,0.19,-0.99,0.0,0.55,37.9,-15.5,-9.0,-52.0,13.0,8
416.0,344.0,441.0,331.0,434.0,0.12,-0.98,0.11,-1.89,2.2,0.31,-8.0,-51.0,-7.0,4
568.0,642.0,482.0,342.0,473.0,-0.64,-0.75,0.0,-25.63,-26.37,-2.14,-3.0,0.0,-34.0,6
406.0,642.0,642.0,611.0,616.0,-0.1,-1.0,0.01,4.15,45.65,-17.64,-11.0,5.0,14.0,1
472.0,643.0,642.0,616.0,617.0,0.04,-0.98,0.14,10.99,-33.08,-0.49,-10.0,-5.0,19.0,1
451.0,294.0,371.0,370.0,606.0,0.24,-0.97,-0.13,1.95,7.81,0.61,-12.0,-2.0,-9.0,4
568.0,642.0,640.0,402.0,546.0,0.23,-0.97,0.14,0.98,-3.48,-5.37,-13.0,0.0,1.0,9
464.0,380.0,437.0,413.0,616.0,0.39,-0.92,-0.14,-5.43,10.19,2.14,0.0,-54.0,-26.0,8
589.0,644.0,481.0,433.0,605.0,0.15,-1.02,-0.03,-5.62,6.1,1.89,-14.0,-46.0,16.0,3
568.0,642.0,513.0,365.0,502.0,-0.77,-0.55,0.27,-22.58,-15.14,7.75,-10.0,0.0,-18.0,6
434.0,642.0,643.0,388.0,484.0,-0.85,-0.49,0.21,38.02,20.2,-5.07,-3.0,0.0,27.0,7
507.0,642.0,448.0,354.0,470.0,-0.09,-0.99,-0.15,-3.78,23.32,-1.1,-12.0,5.0,-30.0,3
566.0,642.0,643.0,345.0,486.0,-0.96,-0.1,0.27,5.37,-10.93,0.61,47.0,13.0,28.0,7
506.0,303.0,454.0,347.0,618.0,0.25,-0.99,-0.15,-4.03,14.77,0.67,-17.0,-9.0,-5.0,8
642.0,332.0,396.0,319.0,400.0,0.25,-0.99,0.01,23.62,-37.72,5.13,-10.0,-24.0,-23.0,0
613.0,562.0,553.0,495.0,617.0,-0.18,-0.99,0.01,-1.83,37.11,-3.05,-10.0,13.0,0.0,2
577.0,642.0,370.0,300.0,423.0,0.14,-0.75,0.66,-0.24,-21.79,10.74,11.0,-16.0,44.0,6
595.0,642.0,642.0,381.0,515.0,0.03,-0.99,-0.18,0.18,4.15,-0.06,-10.0,-1.0,-25.0,9
556.0,641.0,641.0,392.0,546.0,0.02,-0.98,0.26,3.72,-18.55,12.51,-11.0,-47.0,3.0,9
507.0,304.0,453.0,351.0,618.0,0.16,-1.01,-0.14,-13.49,24.23,8.85,-11.0,-45.0,17.0,8
471.0,641.0,496.0,417.0,568.0,-0.6,-0.58,0.46,6.16,4.94,-7.57,-17.0,-16.0,13.0,6
517.0,642.0,640.0,408.0,590.0,-0.74,-0.61,0.26,21.36,21.61,-15.81,0.0,-1.0,26.0,7
581.0,479.0,644.0,616.0,619.0,0.21,-0.97,-0.02,1.1,-51.51,7.63,-5.0,-58.0,0.0,5
528.0,642.0,641.0,419.0,617.0,-0.76,-0.58,0.28,15.14,21.3,-7.75,5.0,20.0,-20.0,7
459.0,641.0,642.0,614.0,618.0,0.06,-1.0,-0.07,0.61,-3.54,0.98,-14.0,-38.0,21.0,1
428.0,376.0,426.0,385.0,618.0,0.28,-0.97,-0.05,6.23,8.3,-3.36,-7.0,-46.0,-25.0,8
502.0,474.0,498.0,474.0,617.0,0.04,-1.06,-0.12,-1.04,36.38,-17.64,-20.0,-5.0,2.0,2
564.0,642.0,356.0,377.0,525.0,-0.1,-1.0,0.18,13.43,51.94,-3.36,-5.0,-29.0,33.0,3
563.0,464.0,640.0,615.0,618.0,0.23,-0.99,0.06,1.83,-3.6,0.61,-20.0,-18.0,-19.0,5
582.0,642.0,355.0,287.0,406.0,0.01,-0.85,0.59,-2.93,9.34,-18.74,9.0,-44.0,37.0,6
641.0,606.0,633.0,593.0,618.0,0.02,-0.91,0.5,1.83,-25.15,13.43,-16.0,4.0,4.0,2
639.0,316.0,386.0,315.0,421.0,0.22,-0.97,-0.12,-6.29,24.23,5.37,-9.0,-52.0,4.0,0
416.0,344.0,443.0,333.0,435.0,0.11,-1.04,0.15,1.77,-23.86,6.35,-12.0,-31.0,34.0,4
561.0,641.0,642.0,384.0,446.0,-0.29,-0.98,-0.15,-2.38,-30.33,-14.34,-6.0,5.0,-35.0,9
526.0,427.0,642.0,616.0,616.0,0.12,-1.02,-0.1,0.0,1.16,1.04,-5.0,-37.0,-29.0,5
563.0,328.0,378.0,293.0,369.0,0.05,-0.98,-0.24,11.9,-58.04,-17.88,-14.0,-36.0,4.0,0
542.0,368.0,442.0,334.0,465.0,0.08,-0.99,-0.24,-0.12,-2.14,2.69,-10.0,-53.0,0.0,0
528.0,352.0,446.0,333.0,464.0,0.11,-1.0,-0.09,-9.77,46.02,-3.17,-18.0,-2.0,-14.0,0
642.0,601.0,623.0,575.0,618.0,0.19,-0.95,0.35,12.21,-30.58,19.17,-9.0,-1.0,26.0,2
638.0,302.0,359.0,297.0,396.0,0.11,-0.98,-0.22,4.39,-19.1,-2.32,-9.0,-24.0,-42.0,0
553.0,642.0,643.0,403.0,556.0,0.06,-0.99,0.16,2.81,19.04,-4.64,-9.0,-8.0,30.0,9
643.0,335.0,396.0,318.0,396.0,0.07,-0.99,0.07,-14.22,69.76,9.09,-12.0,-30.0,-17.0,0
474.0,642.0,512.0,422.0,599.0,-0.64,-0.44,0.65,-25.51,-6.47,20.63,30.0,4.0,48.0,6
462.0,305.0,363.0,372.0,612.0,0.14,-0.98,-0.17,4.46,-65.19,-20.2,-14.0,-24.0,25.0,4
555.0,643.0,642.0,343.0,481.0,-0.92,-0.02,0.3,-10.5,4.82,-11.54,44.0,23.0,-3.0,7
379.0,325.0,396.0,311.0,415.0,0.22,-0.99,0.04,-7.14,21.06,-3.36,-12.0,-29.0,31.0,4
595.0,642.0,641.0,386.0,497.0,0.07,-0.97,0.0,1.83,-33.69,2.14,-9.0,-52.0,-19.0,9
602.0,644.0,639.0,380.0,512.0,-0.12,-0.98,-0.2,6.04,-3.72,-4.64,-8.0,0.0,-24.0,9
423.0,642.0,641.0,384.0,471.0,-0.81,-0.54,0.15,20.94,8.54,1.4,13.0,12.0,32.0,7
620.0,568.0,542.0,515.0,616.0,-0.02,-1.01,-0.04,-24.6,84.11,-6.84,-13.0,-1.0,-27.0,2
578.0,642.0,642.0,345.0,472.0,-0.91,-0.24,0.31,57.25,10.62,-33.14,15.0,-2.0,41.0,7
568.0,643.0,375.0,305.0,427.0,-0.41,-0.56,0.67,-1.04,-7.45,-6.04,23.0,-9.0,49.0,6
569.0,477.0,640.0,614.0,616.0,0.21,-1.05,-0.02,11.29,-20.94,-5.74,-14.0,-15.0,23.0,5
459.0,376.0,435.0,404.0,617.0,0.51,-0.9,0.04,0.31,8.0,0.37,2.0,-57.0,24.0,8
421.0,350.0,451.0,331.0,438.0,0.21,-0.97,0.12,16.6,-14.1,-4.09,-17.0,-6.0,19.0,4
423.0,365.0,416.0,384.0,618.0,0.25,-0.96,-0.07,-4.39,14.95,4.27,-5.0,-56.0,-14.0,8
570.0,641.0,339.0,352.0,505.0,0.18,-0.99,0.07,-14.65,37.41,16.05,-7.0,-43.0,21.0,3
469.0,382.0,425.0,386.0,617.0,0.16,-0.98,-0.22,-2.01,39.31,8.12,-8.0,-51.0,3.0,8
547.0,641.0,642.0,391.0,465.0,-0.01,-0.98,0.21,8.54,33.26,-4.21,-14.0,-50.0,3.0,9
560.0,353.0,436.0,332.0,463.0,0.19,-0.97,-0.21,0.06,-0.24,0.55,-14.0,-42.0,16.0,0
428.0,642.0,643.0,384.0,479.0,-0.75,-0.54,0.36,-9.77,-13.06,-0.37,29.0,18.0,35.0,7
635.0,328.0,387.0,308.0,387.0,0.09,-1.0,0.06,0.49,-15.75,5.25,-10.0,-37.0,-17.0,0
446.0,642.0,643.0,615.0,617.0,0.25,-1.04,0.13,13.43,-40.04,-4.64,-13.0,-40.0,30.0,1
571.0,640.0,516.0,366.0,497.0,-0.78,-0.59,0.07,41.56,23.38,-3.48,19.0,27.0,22.0,6
452.0,642.0,442.0,392.0,570.0,0.06,-0.99,0.16,0.24,0.31,-0.31,-8.0,-45.0,19.0,3
384.0,327.0,396.0,309.0,417.0,0.22,-1.03,-0.09,-3.85,7.69,-0.98,-18.0,-5.0,5.0,4
643.0,624.0,617.0,572.0,617.0,0.18,-0.96,0.35,-0.37,-22.22,5.8,-3.0,-23.0,39.0,2
460.0,642.0,641.0,614.0,619.0,0.07,-1.02,-0.08,1.89,-15.2,-2.14,-21.0,-20.0,22.0,1
386.0,331.0,401.0,314.0,416.0,0.31,-0.9,-0.03,56.58,-152.65,-33.02,-11.0,-47.0,18.0,4
464.0,378.0,438.0,411.0,616.0,0.41,-0.93,-0.12,-1.89,15.44,1.34,2.0,-56.0,-16.0,8
471.0,641.0,511.0,421.0,597.0,-0.68,-0.49,0.49,-16.54,-18.92,7.08,16.0,-6.0,42.0,6
469.0,642.0,497.0,413.0,567.0,-0.71,-0.56,0.49,10.13,1.1,-7.87,-7.0,-14.0,25.0,6
470.0,642.0,488.0,395.0,546.0,-0.64,-0.26,0.67,18.43,5.19,-12.88,32.0,18.0,45.0,6
468.0,641.0,432.0,387.0,555.0,0.07,-1.01,-0.02,-15.62,32.65,-2.62,-13.0,-33.0,-32.0,3
551.0,643.0,642.0,388.0,445.0,-0.07,-0.96,-0.13,-4.27,-8.0,0.43,-8.0,-22.0,-39.0,9
576.0,641.0,358.0,382.0,528.0,-0.16,-1.0,0.15,7.32,35.03,-2.62,-10.0,-35.0,16.0,3
417.0,640.0,640.0,615.0,616.0,0.12,-1.01,-0.07,12.27,8.06,-2.08,-17.0,-40.0,-29.0,1
404.0,347.0,447.0,336.0,426.0,0.3,-0.94,0.13,-1.77,35.16,15.69,-2.0,-60.0,17.0,4
465.0,308.0,365.0,374.0,612.0,0.14,-1.01,0.05,-7.57,70.62,5.68,-13.0,2.0,0.0,4
566.0,467.0,643.0,613.0,616.0,-0.05,-1.07,-0.14,9.16,15.44,-2.81,-19.0,0.0,-10.0,5
637.0,308.0,371.0,307.0,413.0,0.12,-0.99,-0.1,0.79,-25.45,-5.92,-14.0,-44.0,14.0,0
525.0,640.0,641.0,418.0,611.0,-0.81,-0.51,0.22,-31.98,-21.24,0.79,24.0,17.0,34.0,7
420.0,641.0,643.0,381.0,471.0,-0.84,-0.5,0.14,22.95,5.0,0.73,18.0,18.0,33.0,7
456.0,301.0,360.0,365.0,593.0,0.26,-0.97,0.02,-9.03,41.87,5.92,-15.0,-4.0,-13.0,4
541.0,358.0,442.0,329.0,460.0,0.16,-0.99,-0.12,-5.62,22.52,4.09,-16.0,-3.0,-26.0,0
503.0,640.0,444.0,366.0,478.0,-0.1,-0.99,0.03,7.32,-70.01,13.37,-14.0,6.0,-20.0,3
575.0,641.0,472.0,420.0,600.0,0.07,-1.03,-0.19,19.17,-15.01,-7.75,-14.0,-18.0,-29.0,3
427.0,641.0,643.0,378.0,471.0,-0.92,0.0,0.3,34.91,1.77,-13.0,21.0,30.0,-17.0,7
416.0,352.0,445.0,331.0,432.0,-0.05,-1.01,0.0,5.25,-15.08,-1.71,-14.0,-19.0,-31.0,4
521.0,643.0,464.0,368.0,483.0,-0.14,-0.99,-0.12,-3.6,90.09,-1.77,-13.0,-15.0,-37.0,3
536.0,641.0,643.0,402.0,583.0,-0.8,-0.57,0.2,-24.78,-16.97,4.52,20.0,14.0,35.0,7
571.0,641.0,515.0,366.0,495.0,-0.77,-0.63,0.2,2.5,14.16,-15.01,16.0,14.0,32.0,6
534.0,428.0,640.0,614.0,619.0,0.12,-0.96,-0.19,1.59,4.21,-1.59,-11.0,-35.0,9.0,5
419.0,364.0,414.0,382.0,616.0,0.36,-0.96,0.0,-11.84,14.16,-2.32,-11.0,-36.0,28.0,8
480.0,640.0,506.0,410.0,574.0,-0.93,-0.13,0.2,-21.24,-2.2,3.54,-3.0,23.0,-13.0,6
436.0,640.0,643.0,614.0,616.0,0.41,-0.91,0.2,3.72,0.73,-1.53,-5.0,-60.0,1.0,1
408.0,395.0,641.0,615.0,616.0,0.03,-0.97,0.15,-10.86,9.16,-23.99,-9.0,-42.0,23.0,5
436.0,643.0,644.0,614.0,618.0,0.0,-1.01,-0.07,3.97,-2.5,2.75,-14.0,-31.0,21.0,1
577.0,640.0,641.0,346.0,490.0,-0.9,-0.06,0.32,2.01,11.05,-8.61,17.0,5.0,37.0,7
412.0,345.0,445.0,333.0,427.0,0.06,-1.0,-0.08,0.79,23.07,5.0,-7.0,-36.0,-29.0,4
569.0,478.0,642.0,615.0,617.0,0.24,-1.0,-0.02,-5.13,1.28,1.22,-19.0,-17.0,-26.0,5
594.0,641.0,641.0,376.0,493.0,-0.02,-0.98,-0.18,6.35,-8.42,-0.37,-10.0,-5.0,-24.0,9
504.0,476.0,499.0,475.0,616.0,0.3,-1.01,-0.11,-20.81,66.65,-16.42,-17.0,-5.0,3.0,2
577.0,642.0,357.0,284.0,404.0,-0.04,-0.84,0.6,8.79,21.12,-19.1,4.0,-2.0,39.0,6
610.0,643.0,641.0,383.0,514.0,0.11,-1.06,0.05,3.66,-84.53,1.65,-8.0,-37.0,29.0,9
567.0,642.0,357.0,374.0,520.0,0.04,-0.99,0.2,-3.6,-35.71,9.22,-11.0,4.0,-5.0,3
642.0,630.0,613.0,568.0,617.0,0.41,-0.86,0.31,4.21,-22.52,16.05,-19.0,-30.0,-14.0,2
643.0,612.0,634.0,597.0,618.0,-0.02,-0.98,0.21,3.36,4.46,-0.37,-4.0,-30.0,31.0,2
409.0,642.0,642.0,615.0,617.0,0.13,-0.97,0.2,18.19,-24.78,-21.97,-9.0,-36.0,30.0,1
416.0,352.0,452.0,335.0,432.0,0.06,-1.06,0.11,-8.3,28.32,-7.51,-13.0,-8.0,29.0,4
379.0,325.0,389.0,304.0,403.0,0.06,-1.0,0.02,-0.12,48.71,-9.16,-16.0,0.0,-8.0,4
548.0,642.0,641.0,388.0,449.0,-0.02,-1.03,-0.05,-16.48,-26.18,3.54,-7.0,-19.0,-32.0,9
437.0,641.0,640.0,387.0,485.0,-1.0,-0.07,0.22,-15.99,-21.12,-3.3,4.0,31.0,-20.0,7
540.0,642.0,640.0,401.0,554.0,0.12,-0.98,0.08,11.84,-13.24,-5.13,-5.0,-51.0,19.0,9
498.0,642.0,442.0,350.0,461.0,0.05,-0.97,-0.22,-2.08,14.77,0.61,-10.0,-19.0,-42.0,3
570.0,641.0,514.0,364.0,492.0,-0.74,-0.61,0.01,15.2,23.19,-2.75,17.0,31.0,27.0,6
418.0,366.0,423.0,384.0,617.0,0.05,-0.98,-0.1,7.32,-67.81,17.88,-18.0,-7.0,22.0,8
559.0,641.0,641.0,397.0,546.0,0.15,-0.94,0.27,3.6,-30.52,9.4,-1.0,-27.0,35.0,9
571.0,642.0,483.0,344.0,475.0,-0.61,-0.78,-0.01,-7.02,-13.18,-1.16,-14.0,-18.0,-17.0,6
472.0,400.0,450.0,403.0,617.0,0.22,-0.94,-0.26,17.58,67.38,12.7,-12.0,-1.0,-19.0,8
576.0,490.0,644.0,613.0,619.0,0.25,-0.98,0.08,-3.11,33.57,-0.92,-4.0,-53.0,15.0,5
543.0,640.0,642.0,383.0,512.0,0.16,-1.05,0.17,5.37,31.8,-3.23,-12.0,-10.0,29.0,9
598.0,641.0,644.0,383.0,501.0,0.08,-1.01,0.07,8.61,17.33,-4.94,-10.0,-40.0,22.0,9
637.0,294.0,355.0,287.0,383.0,0.1,-0.99,-0.2,5.0,-34.55,-6.47,-9.0,-44.0,-33.0,0
369.0,319.0,389.0,301.0,394.0,0.27,-0.97,0.08,-2.5,33.57,-1.89,-10.0,-42.0,-30.0,4
568.0,641.0,513.0,363.0,491.0,-0.72,-0.64,0.03,30.94,22.83,1.59,15.0,40.0,16.0,6
584.0,643.0,643.0,341.0,465.0,-1.02,-0.06,0.18,-17.88,1.71,8.97,0.0,21.0,-6.0,7
488.0,643.0,456.0,366.0,474.0,0.03,-0.94,-0.3,-5.07,-17.7,-9.89,-13.0,-53.0,6.0,3
567.0,642.0,640.0,370.0,410.0,-0.03,-1.0,-0.14,-0.12,8.54,-1.89,-12.0,-23.0,-37.0,9
642.0,611.0,631.0,598.0,618.0,0.19,-0.93,0.33,-2.2,27.1,-10.38,-7.0,-11.0,29.0,2
541.0,642.0,642.0,384.0,515.0,0.1,-1.0,0.14,2.38,18.8,-5.49,-7.0,-47.0,29.0,9
