Thumb1,Index1,Middle1,Ring1,Pinky1,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Letter
641.0,635.0,611.0,569.0,617.0,0.36,-0.87,0.39,6.29,-11.05,4.52,-15.0,-9.0,18.0,2
642.0,632.0,611.0,571.0,617.0,0.36,-0.87,0.38,4.33,-11.78,5.37,-17.0,-8.0,19.0,2
641.0,631.0,610.0,570.0,618.0,0.37,-0.85,0.37,2.81,-10.56,1.59,-15.0,-9.0,22.0,2
643.0,631.0,609.0,569.0,618.0,0.38,-0.88,0.39,4.33,-8.24,8.3,-17.0,-8.0,13.0,2
641.0,631.0,611.0,568.0,618.0,0.34,-0.88,0.37,11.29,-17.82,7.08,-18.0,-8.0,20.0,2
643.0,629.0,611.0,569.0,617.0,0.34,-0.88,0.37,10.86,-16.11,8.0,-18.0,-8.0,16.0,2
642.0,631.0,611.0,568.0,618.0,0.36,-0.88,0.37,10.86,-16.54,7.51,-19.0,-7.0,15.0,2
641.0,631.0,612.0,570.0,617.0,0.36,-0.88,0.37,9.22,-14.53,7.51,-20.0,-10.0,13.0,2
641.0,630.0,612.0,569.0,617.0,0.36,-0.88,0.38,5.49,-14.16,7.45,-18.0,-10.0,16.0,2
642.0,631.0,611.0,569.0,616.0,0.36,-0.87,0.38,6.71,-14.4,7.63,-21.0,-7.0,10.0,2
642.0,631.0,611.0,570.0,617.0,0.4,-0.83,0.4,7.45,-13.49,5.49,-18.0,-10.0,8.0,2
642.0,631.0,612.0,569.0,617.0,0.36,-0.85,0.37,1.77,-7.51,-4.52,-20.0,-9.0,14.0,2
642.0,631.0,611.0,569.0,618.0,0.39,-0.93,0.33,-0.67,-9.22,0.85,-21.0,-8.0,8.0,2
642.0,631.0,612.0,569.0,617.0,0.36,-0.9,0.37,3.42,-13.43,5.37,-20.0,-8.0,7.0,2
641.0,632.0,611.0,568.0,616.0,0.33,-0.86,0.4,8.3,-14.22,6.04,-20.0,-10.0,11.0,2
641.0,632.0,613.0,570.0,619.0,0.36,-0.85,0.35,7.26,-19.23,10.07,-22.0,-10.0,10.0,2
641.0,633.0,610.0,569.0,617.0,0.34,-0.88,0.4,6.59,-15.26,-1.83,-23.0,-11.0,8.0,2
640.0,632.0,610.0,569.0,617.0,0.32,-0.89,0.37,8.61,-20.14,-1.77,-18.0,-8.0,7.0,2
642.0,631.0,612.0,567.0,617.0,0.31,-0.93,0.37,3.85,-14.16,10.56,-19.0,-9.0,7.0,2
643.0,632.0,609.0,568.0,618.0,0.33,-0.87,0.35,17.58,-14.77,10.5,-20.0,-13.0,4.0,2
643.0,628.0,611.0,567.0,618.0,0.33,-0.88,0.36,14.95,-18.07,9.46,-20.0,-11.0,3.0,2
641.0,627.0,611.0,569.0,618.0,0.35,-0.89,0.34,13.12,-18.55,10.8,-22.0,-13.0,1.0,2
641.0,627.0,610.0,571.0,613.0,0.36,-0.89,0.38,6.35,-10.86,10.07,-20.0,-14.0,-1.0,2
642.0,627.0,610.0,568.0,616.0,0.38,-0.87,0.37,6.04,-3.11,8.42,-21.0,-15.0,-1.0,2
642.0,628.0,611.0,568.0,616.0,0.41,-0.85,0.32,4.09,-1.71,6.1,-21.0,-14.0,0.0,2
642.0,627.0,611.0,565.0,617.0,0.43,-0.82,0.38,-12.21,7.45,7.02,-21.0,-16.0,0.0,2
641.0,628.0,611.0,568.0,617.0,0.44,-0.84,0.36,-10.38,6.16,-2.81,-20.0,-16.0,0.0,2
642.0,629.0,611.0,568.0,617.0,0.41,-0.85,0.35,-5.8,2.26,-4.15,-21.0,-16.0,0.0,2
643.0,628.0,612.0,569.0,619.0,0.39,-0.86,0.36,0.37,-0.73,-4.64,-23.0,-17.0,2.0,2
641.0,627.0,611.0,569.0,617.0,0.37,-0.87,0.36,2.2,-2.81,-7.93,-21.0,-14.0,1.0,2
640.0,630.0,610.0,570.0,617.0,0.39,-0.88,0.34,0.49,-0.18,-6.59,-22.0,-14.0,0.0,2
640.0,631.0,611.0,570.0,616.0,0.36,-0.88,0.36,2.62,-2.5,1.65,-21.0,-12.0,4.0,2
642.0,630.0,612.0,570.0,617.0,0.39,-0.89,0.34,6.53,-17.76,8.61,-21.0,-14.0,-1.0,2
641.0,629.0,612.0,570.0,617.0,0.35,-0.87,0.4,11.11,-15.93,8.54,-22.0,-16.0,-2.0,2
641.0,629.0,611.0,569.0,618.0,0.39,-0.88,0.33,18.31,-21.48,8.24,-25.0,-14.0,-4.0,2
641.0,628.0,612.0,569.0,616.0,0.32,-0.91,0.31,15.01,-18.01,5.86,-23.0,-17.0,-5.0,2
642.0,629.0,612.0,569.0,617.0,0.35,-0.92,0.28,26.49,-27.95,10.31,-21.0,-17.0,-8.0,2
640.0,628.0,611.0,570.0,617.0,0.37,-0.9,0.33,15.26,-25.27,11.11,-21.0,-19.0,-11.0,2
641.0,629.0,609.0,569.0,617.0,0.4,-0.9,0.31,10.74,-20.26,14.95,-20.0,-19.0,-12.0,2
640.0,627.0,612.0,570.0,615.0,0.38,-0.89,0.3,15.81,-31.62,14.89,-20.0,-23.0,-9.0,2
642.0,628.0,611.0,568.0,618.0,0.36,-0.86,0.32,11.9,-28.38,10.5,-21.0,-24.0,-13.0,2
642.0,628.0,612.0,568.0,615.0,0.39,-0.87,0.36,9.03,-22.4,9.34,-21.0,-24.0,-9.0,2
642.0,629.0,612.0,568.0,616.0,0.39,-0.87,0.37,7.26,-19.53,9.46,-18.0,-27.0,-9.0,2
640.0,627.0,610.0,568.0,615.0,0.41,-0.86,0.37,3.72,-15.32,11.29,-21.0,-27.0,-15.0,2
641.0,627.0,612.0,568.0,616.0,0.41,-0.87,0.32,2.56,-14.83,10.74,-18.0,-28.0,-17.0,2
642.0,630.0,613.0,568.0,617.0,0.41,-0.86,0.31,4.21,-22.52,16.05,-19.0,-30.0,-14.0,2
641.0,627.0,611.0,568.0,618.0,0.47,-0.82,0.38,9.22,-24.6,14.04,-20.0,-30.0,-14.0,2
642.0,625.0,613.0,566.0,617.0,0.47,-0.82,0.34,12.7,-21.73,10.62,-18.0,-30.0,-12.0,2
642.0,624.0,613.0,567.0,617.0,0.45,-0.84,0.37,2.93,-17.88,5.25,-17.0,-32.0,-10.0,2
641.0,626.0,611.0,568.0,616.0,0.39,-0.84,0.4,7.39,-16.17,2.08,-17.0,-34.0,-11.0,2
643.0,627.0,613.0,568.0,617.0,0.42,-0.85,0.39,5.19,-9.22,4.21,-19.0,-37.0,-11.0,2
642.0,627.0,614.0,570.0,617.0,0.45,-0.84,0.36,5.49,-9.58,6.23,-16.0,-35.0,-9.0,2
641.0,627.0,614.0,572.0,617.0,0.44,-0.84,0.37,9.46,-7.51,5.25,-17.0,-38.0,-13.0,2
642.0,627.0,611.0,570.0,618.0,0.41,-0.85,0.37,7.81,-12.45,7.69,-14.0,-37.0,-16.0,2
643.0,627.0,614.0,568.0,618.0,0.44,-0.83,0.38,3.23,-10.5,7.2,-15.0,-36.0,-13.0,2
643.0,625.0,612.0,570.0,617.0,0.44,-0.83,0.39,4.76,-6.9,3.91,-17.0,-39.0,-14.0,2
642.0,623.0,613.0,570.0,617.0,0.44,-0.84,0.36,5.49,-8.18,4.82,-14.0,-38.0,-10.0,2
642.0,622.0,613.0,569.0,614.0,0.46,-0.81,0.36,2.2,-7.39,6.53,-15.0,-41.0,-17.0,2
641.0,623.0,615.0,568.0,618.0,0.45,-0.83,0.38,3.91,-9.58,2.93,-14.0,-40.0,-22.0,2
642.0,622.0,612.0,569.0,618.0,0.45,-0.83,0.39,1.71,-10.99,2.93,-14.0,-43.0,-20.0,2
644.0,623.0,613.0,570.0,619.0,0.43,-0.84,0.35,2.08,-10.01,2.75,-15.0,-41.0,-9.0,2
641.0,623.0,613.0,569.0,618.0,0.44,-0.84,0.38,6.04,-10.86,4.82,-13.0,-43.0,-17.0,2
643.0,622.0,614.0,568.0,617.0,0.42,-0.83,0.4,2.01,-6.1,0.31,-14.0,-43.0,-11.0,2
640.0,623.0,614.0,570.0,618.0,0.42,-0.85,0.41,4.03,-5.74,0.73,-12.0,-41.0,-11.0,2
642.0,624.0,614.0,569.0,616.0,0.43,-0.83,0.4,-0.55,-2.01,4.58,-11.0,-42.0,-11.0,2
641.0,621.0,614.0,568.0,616.0,0.43,-0.83,0.37,5.0,-7.51,4.7,-13.0,-42.0,-14.0,2
640.0,623.0,613.0,570.0,618.0,0.42,-0.81,0.41,2.5,-12.08,3.97,-11.0,-45.0,-11.0,2
642.0,624.0,613.0,570.0,617.0,0.45,-0.84,0.42,4.7,-12.33,2.56,-12.0,-45.0,-14.0,2
641.0,624.0,614.0,569.0,620.0,0.43,-0.83,0.4,6.53,-8.85,3.23,-11.0,-46.0,-15.0,2
643.0,623.0,614.0,570.0,616.0,0.43,-0.82,0.4,5.37,-10.44,4.27,-12.0,-46.0,-10.0,2
641.0,625.0,615.0,566.0,616.0,0.4,-0.84,0.42,5.86,-15.87,0.37,-13.0,-46.0,-15.0,2
640.0,624.0,613.0,568.0,616.0,0.4,-0.85,0.43,3.6,-13.31,4.39,-12.0,-47.0,-13.0,2
642.0,623.0,615.0,568.0,616.0,0.4,-0.82,0.43,2.44,-12.63,6.65,-10.0,-48.0,-11.0,2
641.0,623.0,614.0,569.0,617.0,0.41,-0.84,0.41,6.71,-10.68,4.52,-9.0,-46.0,-10.0,2
641.0,621.0,614.0,568.0,618.0,0.39,-0.84,0.4,3.85,-8.3,4.15,-10.0,-48.0,-11.0,2
641.0,624.0,614.0,567.0,618.0,0.4,-0.82,0.43,6.16,-12.88,1.22,-10.0,-47.0,-9.0,2
641.0,623.0,615.0,568.0,618.0,0.43,-0.8,0.45,3.6,-6.23,2.56,-8.0,-50.0,-8.0,2
641.0,625.0,615.0,570.0,618.0,0.42,-0.81,0.45,7.02,-8.85,0.43,-7.0,-51.0,-9.0,2
641.0,623.0,616.0,568.0,617.0,0.36,-0.88,0.45,2.99,-9.83,1.4,-10.0,-48.0,-9.0,2
641.0,620.0,616.0,568.0,617.0,0.39,-0.81,0.44,6.41,-7.2,-1.4,-10.0,-49.0,-12.0,2
643.0,616.0,614.0,565.0,617.0,0.38,-0.84,0.45,2.32,2.01,-0.24,-9.0,-49.0,-11.0,2
641.0,616.0,614.0,563.0,616.0,0.38,-0.87,0.43,-1.83,8.36,1.16,-6.0,-47.0,-8.0,2
640.0,615.0,612.0,563.0,618.0,0.39,-0.82,0.46,-3.72,8.12,-1.1,-7.0,-50.0,-8.0,2
641.0,614.0,614.0,564.0,616.0,0.4,-0.83,0.45,-2.93,5.43,-4.33,-9.0,-50.0,-14.0,2
642.0,615.0,614.0,564.0,617.0,0.4,-0.83,0.45,-2.38,12.33,-8.85,-9.0,-48.0,-8.0,2
641.0,619.0,615.0,566.0,614.0,0.37,-0.84,0.44,-5.19,13.61,-9.95,-10.0,-47.0,-9.0,2
642.0,622.0,614.0,567.0,617.0,0.43,-0.82,0.41,-6.59,16.91,-10.86,-11.0,-44.0,-11.0,2
642.0,620.0,611.0,568.0,618.0,0.39,-0.83,0.43,3.91,17.7,-15.87,-12.0,-45.0,-13.0,2
643.0,621.0,610.0,569.0,617.0,0.39,-0.85,0.41,-0.37,22.71,-17.52,-12.0,-43.0,-13.0,2
643.0,621.0,610.0,568.0,617.0,0.39,-0.89,0.38,0.98,23.44,-9.4,-14.0,-40.0,-14.0,2
643.0,623.0,610.0,569.0,617.0,0.4,-0.88,0.34,-0.55,16.48,-1.77,-12.0,-39.0,-19.0,2
644.0,623.0,610.0,568.0,617.0,0.39,-0.84,0.39,-8.79,16.91,-4.52,-13.0,-42.0,-15.0,2
643.0,620.0,610.0,567.0,619.0,0.39,-0.86,0.36,-9.28,15.08,-11.72,-14.0,-42.0,-19.0,2
641.0,614.0,611.0,565.0,617.0,0.28,-0.89,0.33,-3.54,-1.53,-17.58,-15.0,-37.0,-14.0,2
642.0,611.0,610.0,565.0,617.0,0.31,-0.87,0.4,-1.22,10.31,-15.75,-16.0,-38.0,-17.0,2
642.0,615.0,612.0,567.0,617.0,0.35,-0.87,0.39,-7.08,20.57,-17.09,-16.0,-36.0,-20.0,2
642.0,618.0,614.0,567.0,616.0,0.34,-0.9,0.37,-8.85,24.96,-12.02,-15.0,-32.0,-16.0,2
642.0,618.0,614.0,567.0,616.0,0.36,-0.88,0.36,-5.0,21.42,-10.8,-16.0,-31.0,-14.0,2
643.0,619.0,613.0,568.0,616.0,0.35,-0.9,0.36,-6.16,20.75,-11.72,-17.0,-31.0,-15.0,2
641.0,622.0,615.0,568.0,615.0,0.33,-0.89,0.38,1.53,16.05,-13.49,-18.0,-28.0,-13.0,2
643.0,621.0,615.0,568.0,619.0,0.32,-0.9,0.36,-1.28,16.66,-9.95,-20.0,-28.0,-14.0,2
641.0,622.0,613.0,569.0,617.0,0.3,-0.88,0.35,-0.92,12.02,-7.75,-18.0,-25.0,-13.0,2
640.0,621.0,614.0,569.0,617.0,0.32,-0.88,0.36,-6.04,14.1,-7.45,-17.0,-25.0,-12.0,2
642.0,622.0,613.0,569.0,617.0,0.31,-0.9,0.39,-7.57,11.66,-7.26,-19.0,-22.0,-15.0,2
641.0,622.0,614.0,570.0,618.0,0.31,-0.89,0.4,-0.92,16.36,-7.69,-20.0,-24.0,-13.0,2
641.0,622.0,614.0,569.0,618.0,0.32,-0.88,0.38,-3.05,19.84,-10.5,-19.0,-23.0,-12.0,2
641.0,622.0,615.0,570.0,617.0,0.31,-0.88,0.4,-14.83,37.23,-10.93,-21.0,-22.0,-10.0,2
642.0,621.0,613.0,570.0,617.0,0.33,-0.89,0.4,-7.26,30.76,-11.54,-20.0,-15.0,-6.0,2
642.0,623.0,614.0,571.0,616.0,0.3,-0.9,0.36,-10.99,35.89,-16.24,-20.0,-15.0,-3.0,2
641.0,622.0,613.0,570.0,616.0,0.3,-0.91,0.35,-13.49,36.13,-13.73,-20.0,-15.0,-3.0,2
638.0,622.0,615.0,571.0,618.0,0.33,-0.9,0.39,-15.2,34.61,-13.12,-22.0,-16.0,-4.0,2
640.0,620.0,615.0,568.0,617.0,0.31,-0.9,0.36,-6.77,34.0,-11.29,-21.0,-12.0,-4.0,2
642.0,617.0,616.0,569.0,618.0,0.33,-0.9,0.36,-11.78,34.61,-10.8,-22.0,-12.0,0.0,2
641.0,621.0,614.0,570.0,615.0,0.33,-0.9,0.35,-10.44,32.65,-13.67,-21.0,-10.0,3.0,2
642.0,621.0,614.0,569.0,618.0,0.3,-0.89,0.34,-17.21,32.9,-15.87,-20.0,-10.0,0.0,2
643.0,620.0,614.0,570.0,616.0,0.29,-0.91,0.34,-12.76,28.75,-16.05,-20.0,-7.0,8.0,2
641.0,621.0,613.0,570.0,618.0,0.3,-0.9,0.38,-8.79,23.68,-15.69,-19.0,-10.0,4.0,2
642.0,622.0,614.0,569.0,617.0,0.31,-0.9,0.38,-15.87,28.75,-9.64,-20.0,-8.0,7.0,2
640.0,621.0,612.0,569.0,618.0,0.32,-0.86,0.41,-14.34,29.54,-5.49,-17.0,-11.0,15.0,2
642.0,617.0,613.0,570.0,619.0,0.32,-0.9,0.42,-2.69,32.65,-15.62,-21.0,-7.0,16.0,2
642.0,618.0,614.0,570.0,617.0,0.29,-0.9,0.39,-10.56,28.63,-15.87,-22.0,-5.0,12.0,2
644.0,617.0,614.0,570.0,617.0,0.32,-0.89,0.44,-13.67,32.47,-10.99,-20.0,-8.0,15.0,2
643.0,617.0,614.0,570.0,617.0,0.3,-0.9,0.38,-0.55,17.58,-13.31,-16.0,-6.0,20.0,2
641.0,619.0,616.0,569.0,617.0,0.3,-0.88,0.4,-5.74,16.6,-10.68,-18.0,-6.0,18.0,2
641.0,620.0,615.0,572.0,616.0,0.31,-0.88,0.43,-8.36,22.28,-14.53,-16.0,-5.0,17.0,2
642.0,620.0,617.0,569.0,615.0,0.25,-0.89,0.39,-2.93,26.18,-12.51,-14.0,-5.0,19.0,2
642.0,618.0,616.0,569.0,617.0,0.29,-0.95,0.34,-3.54,28.69,-14.95,-14.0,-7.0,25.0,2
642.0,618.0,615.0,569.0,617.0,0.24,-0.91,0.36,-2.87,26.49,-11.41,-15.0,-6.0,24.0,2
641.0,619.0,614.0,570.0,617.0,0.3,-0.92,0.3,-2.38,14.53,-7.57,-15.0,-9.0,27.0,2
641.0,618.0,615.0,570.0,617.0,0.3,-0.94,0.31,-0.43,4.33,-9.58,-13.0,-7.0,28.0,2
639.0,621.0,617.0,571.0,616.0,0.3,-0.88,0.37,8.18,2.75,-6.23,-15.0,-7.0,23.0,2
641.0,620.0,615.0,571.0,618.0,0.28,-0.9,0.35,3.48,8.85,-7.57,-15.0,-7.0,23.0,2
641.0,619.0,616.0,570.0,617.0,0.27,-0.92,0.32,3.17,2.56,-6.04,-12.0,-6.0,22.0,2
642.0,618.0,617.0,570.0,618.0,0.27,-0.93,0.34,-4.21,7.26,-10.38,-14.0,-6.0,28.0,2
643.0,620.0,617.0,571.0,619.0,0.25,-0.92,0.4,-4.09,15.08,-10.07,-14.0,-4.0,29.0,2
641.0,621.0,616.0,571.0,616.0,0.25,-0.92,0.37,-11.17,24.05,-5.55,-13.0,-6.0,26.0,2
642.0,619.0,618.0,570.0,617.0,0.26,-0.91,0.36,-14.22,22.28,-6.47,-12.0,-8.0,29.0,2
642.0,622.0,617.0,569.0,617.0,0.24,-0.92,0.37,-7.87,18.49,-9.09,-13.0,-6.0,31.0,2
641.0,619.0,616.0,571.0,616.0,0.27,-0.91,0.38,-6.29,17.03,-7.26,-9.0,-10.0,33.0,2
642.0,620.0,617.0,571.0,617.0,0.27,-0.91,0.41,-5.31,14.83,-4.46,-9.0,-7.0,31.0,2
641.0,621.0,616.0,570.0,617.0,0.24,-0.87,0.42,-3.66,17.33,-5.19,-8.0,-8.0,31.0,2
643.0,620.0,617.0,570.0,617.0,0.24,-0.87,0.4,-1.46,25.57,-9.03,-9.0,-9.0,34.0,2
643.0,621.0,617.0,571.0,617.0,0.25,-0.91,0.36,1.4,19.78,-12.21,-10.0,-10.0,32.0,2
642.0,621.0,615.0,572.0,618.0,0.25,-0.93,0.35,-3.91,18.25,-6.47,-8.0,-14.0,34.0,2
642.0,622.0,615.0,571.0,618.0,0.27,-0.9,0.35,-4.7,15.69,-6.47,-7.0,-14.0,32.0,2
642.0,621.0,616.0,571.0,617.0,0.26,-0.9,0.36,-4.46,16.54,-9.22,-8.0,-13.0,34.0,2
641.0,622.0,616.0,572.0,616.0,0.26,-0.92,0.37,-3.54,19.41,-9.77,-8.0,-14.0,36.0,2
642.0,622.0,616.0,571.0,615.0,0.27,-0.92,0.35,-5.19,23.07,-10.38,-5.0,-15.0,38.0,2
641.0,622.0,616.0,571.0,617.0,0.26,-0.91,0.37,-2.93,29.66,-14.1,-6.0,-15.0,39.0,2
642.0,622.0,615.0,570.0,618.0,0.26,-0.93,0.35,-4.88,31.37,-13.98,-5.0,-17.0,38.0,2
641.0,622.0,615.0,572.0,618.0,0.28,-0.93,0.35,-8.54,20.08,-9.34,-5.0,-18.0,35.0,2
642.0,622.0,616.0,571.0,618.0,0.25,-0.93,0.33,-4.39,17.58,-9.7,-2.0,-18.0,40.0,2
641.0,622.0,617.0,572.0,617.0,0.24,-0.92,0.34,-5.37,16.85,-8.48,-3.0,-20.0,38.0,2
641.0,624.0,617.0,572.0,617.0,0.24,-0.92,0.36,-4.09,17.94,-8.48,-4.0,-18.0,35.0,2
641.0,624.0,616.0,570.0,616.0,0.22,-0.93,0.33,0.12,11.29,-7.08,-4.0,-23.0,39.0,2
642.0,622.0,616.0,571.0,618.0,0.24,-0.92,0.35,-1.59,11.6,-5.86,-1.0,-21.0,40.0,2
642.0,623.0,617.0,573.0,616.0,0.21,-0.92,0.34,1.95,9.7,-6.71,-2.0,-22.0,44.0,2
642.0,623.0,617.0,574.0,618.0,0.22,-0.95,0.32,4.58,5.31,-4.7,-3.0,-21.0,42.0,2
641.0,624.0,618.0,573.0,617.0,0.2,-0.93,0.34,0.12,4.94,-4.15,-4.0,-23.0,35.0,2
641.0,624.0,614.0,572.0,618.0,0.23,-0.94,0.36,-1.89,7.57,-2.08,-1.0,-20.0,40.0,2
641.0,623.0,617.0,572.0,617.0,0.2,-0.94,0.32,0.61,8.67,-3.11,-3.0,-21.0,38.0,2
642.0,624.0,617.0,572.0,616.0,0.21,-0.93,0.34,0.92,8.06,-2.14,-4.0,-21.0,41.0,2
641.0,623.0,617.0,572.0,618.0,0.22,-0.94,0.34,0.67,4.15,-2.01,-4.0,-26.0,37.0,2
642.0,624.0,616.0,573.0,616.0,0.2,-0.93,0.33,0.61,8.97,-1.53,-2.0,-22.0,42.0,2
642.0,624.0,618.0,573.0,616.0,0.2,-0.94,0.32,1.89,13.24,-2.87,-2.0,-25.0,40.0,2
642.0,622.0,617.0,573.0,618.0,0.24,-0.92,0.32,0.24,10.01,-3.54,-1.0,-23.0,39.0,2
640.0,623.0,616.0,574.0,618.0,0.23,-0.93,0.3,-1.04,5.13,-3.17,-3.0,-24.0,37.0,2
642.0,622.0,618.0,572.0,617.0,0.23,-0.94,0.29,-2.2,4.21,-4.82,-2.0,-25.0,34.0,2
640.0,624.0,616.0,574.0,616.0,0.19,-0.96,0.31,2.38,0.12,-3.11,-3.0,-27.0,36.0,2
642.0,624.0,617.0,572.0,618.0,0.21,-0.95,0.33,0.92,0.92,2.38,-4.0,-24.0,35.0,2
642.0,624.0,618.0,572.0,617.0,0.22,-0.95,0.27,3.11,-7.93,5.25,-4.0,-27.0,40.0,2
642.0,624.0,617.0,572.0,619.0,0.2,-0.92,0.3,6.29,-15.5,1.89,-3.0,-24.0,37.0,2
641.0,623.0,617.0,573.0,618.0,0.21,-0.95,0.3,1.34,-21.55,1.04,-2.0,-23.0,37.0,2
643.0,624.0,617.0,572.0,617.0,0.18,-0.96,0.35,-0.37,-22.22,5.8,-3.0,-23.0,39.0,2
